,sales_small.ProductID,sales_small.WeekKey,sales_small.Channel,sales_small.Country,sales_small.CSP,sales_small.SalesVolume,sales_small.TotalStockVolume,sales_small.StoreStockVolume,sales_small.DepotStockVolume,sales_small.FutureCommitmentVolume,sales_small.IntakeVolume,sales_small.StoresWithStockCount,sales_small.StoresWithSalesCount,price_change_tw,price_change_before,products.Season,products.Group,products.SubGroup,products.Class,products.SubClass,sales_small.SalesVolume_nw,price_change_nw,season_nw
25129,b44561b2,201544,Stores,B,10.432,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,0.0,0.0,Winter
25141,b8a413f9,201544,Stores,A,20.334,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,63821b86,0.0,0.0,Winter
25142,b8a413f9,201544,Stores,B,18.084,4,20,5,0,15,0,0.2021,0.0155,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,63821b86,7.0,0.0,Winter
25144,ba75b36e,201544,Stores,A,11.107000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,5054325,edd5b632,0.0,0.0,Winter
25145,ba75b36e,201544,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,5054325,edd5b632,0.0,0.0,Winter
25146,bb3e74f2,201544,Stores,B,11.782,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,c38de05e,0.0,0.0,Winter
25147,bbed0f79,201544,Online,B,21.234,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,bb900370,c0adca70,2.0,0.0,Winter
25148,bbed0f79,201544,Stores,B,21.234,2,13,4,9,0,0,0.00936,0.0078,0.0,0.0,L,bca94c97,44b005af,bb900370,c0adca70,4.0,0.0,Winter
25149,bbf33170,201544,Stores,B,12.232000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,bd6013db,2.0,0.0,Winter
25150,bc67c1e6,201544,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,5054325,5b7097e,0.0,0.0,Winter
25156,bdbab54c,201544,Stores,B,10.882,2,2,2,0,0,0,0.1982,0.0078,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,0.0,0.0,Winter
25160,bed34c81,201544,Online,B,18.084,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,2.0,0.0,Winter
25161,bed34c81,201544,Stores,A,20.334,2,3,3,0,0,0,0.2526,0.0389,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,3.0,0.0,Winter
25162,bed34c81,201544,Stores,B,18.084,29,109,23,20,66,0,0.93665,0.8628,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,23.0,0.0,Winter
25169,c0741231,201544,Stores,A,12.908,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,1236020e,0.0,0.0,Winter
25170,c0741231,201544,Stores,B,12.232000000000001,2,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,44b005af,bb900370,1236020e,0.0,0.0,Winter
25171,c0d795d2,201544,Online,B,13.133,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,8f7078c4,5054325,c6ea2cc6,,,
25172,c0d795d2,201544,Stores,B,13.133,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,5054325,c6ea2cc6,0.0,0.0,Winter
25173,c184281c,201544,Stores,A,14.856,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,0.0,0.0,Winter
25174,c19a0eda,201544,Stores,B,10.432,2,3,3,0,0,0,0.4042,0.0272,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,e4301f2f,3.0,0.0,Winter
25178,c32f75dc,201544,Stores,A,12.322000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,c409cf28,e4301f2f,0.0,0.0,Winter
25179,c5910e6e,201544,Stores,B,12.232000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,0.0,0.0,Winter
25208,cfdace13,201544,Stores,B,11.332,2,1,1,0,0,0,0.1399,0.0078,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,13818e2d,2.0,0.0,Winter
25209,d080e064,201544,Stores,B,10.432,2,0,0,0,0,0,0.0,0.0117,0.0,0.0,L,bca94c97,8f7078c4,27441678,d09982e0,2.0,0.0,Winter
25213,d21a805c,201544,Stores,A,11.134,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,0.0,0.0,Winter
25219,d2dc5de,201544,Online,B,13.133,1,3,0,3,0,0,0.0039,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2e46e3a8,2.0,0.0,Winter
25220,d2dc5de,201544,Stores,A,15.158,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2e46e3a8,1.0,0.0,Winter
25221,d2dc5de,201544,Stores,B,14.033,7,11,10,1,0,0,0.5441,0.0466,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2e46e3a8,6.0,0.0,Winter
25234,d6d8e961,201544,Stores,A,11.715,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,d09982e0,0.0,0.0,Winter
25235,d6d8e961,201544,Stores,B,11.332,2,1,1,0,0,0,0.3342,0.0194,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,d09982e0,2.0,0.0,Winter
25236,d751b7bc,201544,Online,B,13.583,6,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,c38de05e,9.0,0.0,Winter
25237,d751b7bc,201544,Stores,A,15.833,6,11,11,0,0,0,0.3109,0.0155,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,c38de05e,9.0,0.0,Winter
25238,d751b7bc,201544,Stores,B,14.482999999999999,57,213,78,89,0,46,0.98715,0.1827,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,c38de05e,70.0,0.0,Winter
25239,d767be66,201544,Stores,A,11.152000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,0.0,0.0,Winter
25247,db377aea,201544,Stores,A,13.493,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,44b005af,bb900370,1236020e,0.0,0.0,Winter
25248,db377aea,201544,Stores,B,12.683,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,1236020e,0.0,0.0,Winter
25251,dc8118a4,201544,Stores,A,13.493,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,0.0,0.0,Winter
25252,dca937b8,201544,Online,B,13.133,1,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2e46e3a8,2.0,0.0,Winter
25253,dca937b8,201544,Stores,A,14.482999999999999,2,1,1,0,0,0,0.0622,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2e46e3a8,0.0,0.0,Winter
25254,dca937b8,201544,Stores,B,13.583,22,37,33,3,0,1,0.61795,0.1516,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2e46e3a8,19.0,0.0,Winter
25255,dedf7ec6,201544,Stores,B,10.432,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,0.0,0.0,Winter
25256,df503918,201544,Online,B,14.933,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,63821b86,2.0,0.0,Winter
25257,df503918,201544,Stores,A,16.958,2,2,2,0,0,0,0.0583,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,63821b86,3.0,0.0,Winter
25258,df503918,201544,Stores,B,15.383,23,76,48,28,0,0,0.61405,0.1166,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,63821b86,28.0,0.0,Winter
25266,e2c152dc,201544,Stores,A,11.715,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,5054325,fed6cf53,0.0,0.0,Winter
25267,e3333919,201544,Stores,A,12.854000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,edd5b632,0.0,0.0,Winter
25268,e3333919,201544,Stores,B,12.232000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,edd5b632,0.0,0.0,Winter
25269,e4c5ea22,201544,Stores,A,11.107000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,3f899150,0.0,0.0,Winter
25270,e4c5ea22,201544,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,3f899150,0.0,0.0,Winter
25277,e78d56c6,201544,Online,B,15.833,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,2.0,0.0,Winter
25278,e78d56c6,201544,Stores,A,18.084,2,1,1,0,0,0,0.0272,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,0.0,0.0,Winter
25279,e78d56c6,201544,Stores,B,16.283,12,25,25,0,0,0,0.7851,0.0661,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,9.0,0.0,Winter
25280,e9cb1ed7,201544,Stores,B,12.232000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,bd6013db,0.0,0.0,Winter
25282,ea8a8114,201544,Stores,B,10.432,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,27441678,d09982e0,0.0,0.0,Winter
25291,ed7724ff,201544,Stores,A,10.530999999999999,1,1,1,0,0,0,0.171,0.0039,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,0.0,0.0,Winter
25292,ed7724ff,201544,Stores,B,10.432,3,6,6,0,0,0,0.9483,0.0117,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,2.0,0.0,Winter
25297,ef1ba93,201544,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,0.0,0.0,Winter
25305,f16ecef1,201544,Stores,A,11.152000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,edd5b632,0.0,0.0,Winter
25306,f16ecef1,201544,Stores,B,10.882,0,2,2,0,0,0,0.2604,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,edd5b632,2.0,0.0,Winter
25315,f4b7934,201544,Stores,B,11.782,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,edd5b632,0.0,0.0,Winter
25316,f4d8c2f8,201544,Online,B,10.882,1,0,0,0,0,0,0.0,0.0039,4.5009999999999994,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,,,
25317,f4d8c2f8,201544,Stores,A,11.030999999999999,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,0.0,0.0,Winter
25318,f4d8c2f8,201544,Stores,B,10.882,0,2,2,0,0,0,0.2643,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,2.0,0.0,Winter
25339,f7990ce6,201544,Stores,B,13.133,8,20,12,8,0,0,0.03732,0.0311,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2e46e3a8,19.0,0.0,Winter
25340,f7a1443c,201544,Stores,A,10.545,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,5054325,3f899150,0.0,0.0,Winter
25341,f7bd1265,201544,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,5054325,edd5b632,1.0,0.0,Winter
25342,f845ed90,201544,Stores,B,13.133,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,0.0,0.0,Winter
25343,f8cc6a2e,201544,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,5b7097e,0.0,0.0,Winter
25346,f965209a,201544,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2f6d2d03,0.0,0.0,Winter
25347,fa0a6c28,201544,Stores,A,11.139000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2f6d2d03,0.0,0.0,Winter
25349,fa232fd3,201544,Stores,B,12.683,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,fed6cf53,0.0,0.0,Winter
25352,fb7750c3,201544,Stores,A,10.86,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,92ec9bfa,0.0,0.0,Winter
25353,fb7750c3,201544,Stores,B,10.657,3,7,7,0,0,0,0.5402,0.0155,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,92ec9bfa,3.0,0.0,Winter
25356,fd33a12b,201544,Stores,B,22.585,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,c0adca70,1.0,0.0,Winter
25360,ff57a1e4,201544,Stores,B,13.133,8,10,10,0,0,0,0.7307,0.2176,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,4.0,0.0,Winter
25366,10516724,201545,Stores,A,11.445,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2f6d2d03,0.0,0.0,Winter
25367,10516724,201545,Stores,B,11.107000000000001,2,2,2,0,0,0,0.3031,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2f6d2d03,3.0,0.0,Winter
25368,1145adc2,201545,Online,B,13.583,1,0,0,0,0,0,0.0039,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,2.0,0.0,Winter
25369,1145adc2,201545,Stores,B,13.583,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,0.0,0.0,Winter
25374,12fd042,201545,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,27441678,db0c470d,1.0,0.0,Winter
25377,133861b,201545,Stores,B,11.782,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,27441678,4ad16395,1.0,0.0,Winter
25410,1e3a269a,201545,Online,B,13.583,2,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,bb900370,5b7097e,2.0,0.0,Winter
25411,1e3a269a,201545,Stores,A,14.482999999999999,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,5b7097e,0.0,0.0,Winter
25412,1e3a269a,201545,Stores,B,13.583,7,5,5,0,0,0,0.2254,0.0428,0.0,0.0,L,bca94c97,44b005af,bb900370,5b7097e,7.0,0.0,Winter
25420,22125db2,201545,Stores,B,12.232000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,0.0,0.0,Winter
25429,2498a02c,201545,Stores,B,11.557,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,fd076de4,0.0,0.0,Winter
25431,264fae82,201545,Stores,A,11.139000000000001,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,8fc328e9,0.0,0.0,Winter
25432,264fae82,201545,Stores,B,10.882,2,1,1,0,0,0,0.1205,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,8fc328e9,2.0,0.0,Winter
25448,2aa01f80,201545,Stores,A,11.139000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,ea2c7596,3.0,0.8690000000000015,Winter
25451,2b4fccb2,201545,Online,B,13.133,1,0,0,0,0,0,0.0,0.0039,2.25,5.851000000000003,L,bca94c97,44b005af,bb900370,c6ea2cc6,,,
25452,2b4fccb2,201545,Stores,B,13.133,0,1,1,0,0,0,0.07,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,c6ea2cc6,0.0,0.0,Winter
25453,2b80088b,201545,Stores,A,11.737,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,0.0,0.0,Winter
25454,2b80088b,201545,Stores,B,11.332,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,2.0,0.0,Winter
25460,32d70cbf,201545,Online,B,13.583,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,44b005af,bb900370,5b7097e,2.0,0.0,Winter
25461,32d70cbf,201545,Stores,A,14.482999999999999,10,10,10,0,0,0,0.2876,0.0972,0.0,0.0,L,bca94c97,44b005af,bb900370,5b7097e,9.0,0.0,Winter
25462,32d70cbf,201545,Stores,B,13.583,69,113,33,0,80,0,0.8356,0.6296,0.0,0.0,L,bca94c97,44b005af,bb900370,5b7097e,48.0,0.0,Winter
25474,3896e2fe,201545,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,5054325,fed6cf53,0.0,0.0,Winter
25475,3957c00d,201545,Stores,A,10.554,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,1.0,0.0,Winter
25482,3bc20bca,201545,Stores,A,12.872,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,fed6cf53,0.0,2.314,Winter
25484,3cbe36f,201545,Stores,B,10.432,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,3.0,0.0,Winter
25488,3d4b0027,201545,Online,B,19.884,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,8f7078c4,5054325,c0adca70,3.0,0.0,Winter
25489,3d4b0027,201545,Stores,A,22.81,2,1,1,0,0,0,0.0194,0.0039,0.0,0.0,L,bca94c97,8f7078c4,5054325,c0adca70,0.0,0.0,Winter
25490,3d4b0027,201545,Stores,B,19.884,10,43,12,1,30,0,0.4858,0.0428,0.0,0.0,L,bca94c97,8f7078c4,5054325,c0adca70,8.0,0.0,Winter
25491,3e518947,201545,Stores,B,12.232000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,fed6cf53,0.0,0.0,Winter
25494,40c7d7e6,201545,Stores,A,11.724,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,5054325,fed6cf53,0.0,0.0,Winter
25496,4147f848,201545,Stores,A,11.715,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,1.0,1.4450000000000003,Winter
25497,4147f848,201545,Stores,B,11.332,2,0,0,0,0,0,0.0,0.0194,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,2.0,1.125,Winter
25521,4ac5fa43,201545,Stores,B,11.782,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,0.0,0.0,Winter
25524,4b38953c,201545,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,0.0,0.0,Winter
25529,4d057d4a,201545,Stores,A,11.107000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,27441678,4ad16395,0.0,0.0,Winter
25530,4d057d4a,201545,Stores,B,10.882,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,8f7078c4,27441678,4ad16395,2.0,0.0,Winter
25533,4d795a91,201545,Online,B,14.482999999999999,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,1.0,3.600999999999999,Winter
25534,4d795a91,201545,Stores,B,14.482999999999999,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,1.0,3.600999999999999,Winter
25539,4e6c9c48,201545,Stores,A,11.139000000000001,0,1,1,0,0,0,0.0622,0.0,0.0,0.0,L,bca94c97,8f7078c4,27441678,4ad16395,0.0,0.0,Winter
25540,4e6c9c48,201545,Stores,B,10.882,2,6,6,0,0,0,0.7307,0.0117,0.0,0.0,L,bca94c97,8f7078c4,27441678,4ad16395,3.0,0.0,Winter
25541,4ee1c288,201545,Stores,A,10.545,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,3f899150,3.0,0.0,Winter
25542,4ee1c288,201545,Stores,B,10.432,2,1,1,0,0,0,0.1827,0.0039,0.0,0.0,L,bca94c97,44b005af,bb900370,3f899150,2.0,0.0,Winter
25547,524e796b,201545,Stores,A,12.908,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,5054325,15537b2e,0.0,0.0,Winter
25548,524e796b,201545,Stores,B,12.232000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,5054325,15537b2e,0.0,0.0,Winter
25549,525a85b,201545,Stores,A,10.545,1,2,2,0,0,0,0.1632,0.0039,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,1.0,0.2840000000000007,Winter
25550,525a85b,201545,Stores,B,10.432,2,9,9,0,0,0,0.54025,0.0428,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,ea2c7596,3.0,0.22499999999999964,Winter
25555,539d4438,201545,Online,B,10.432,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,2.0,0.0,Winter
25556,539d4438,201545,Stores,A,10.545,2,2,2,0,0,0,0.0894,0.0039,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,2.0,0.0,Winter
25557,539d4438,201545,Stores,B,10.432,11,44,44,0,0,0,0.56745,0.0661,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,19.0,0.0,Winter
25563,58fef2d8,201545,Stores,B,10.432,2,0,0,0,0,0,0.0,0.0155,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,1.0,0.0,Winter
25565,59a9b4d8,201545,Stores,A,11.715,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,0.0,1.4450000000000003,Winter
25566,59a9b4d8,201545,Stores,B,11.332,3,2,2,0,0,0,0.5286,0.0233,0.0,0.0,L,bca94c97,44b005af,4a5b1ef4,788e1264,7.0,1.125,Winter
25574,5a16f42,201545,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,7f5a3521,d09982e0,0.0,0.0,Winter
25592,5ecc8282,201545,Stores,A,15.833,4,4,4,0,0,0,0.2565,0.10099999999999999,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,3.0,0.0,Winter
25593,5ecc8282,201545,Stores,B,14.482999999999999,23,48,32,16,0,0,0.9425,0.6452,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,27.0,0.0,Winter
25614,69500127,201545,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,0.0,0.0,Winter
25615,69562d57,201545,Stores,B,12.232000000000001,1,0,0,0,0,0,0.0,0.0078,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,0.0,0.0,Winter
25623,6b9bbb3c,201545,Stores,B,14.482999999999999,0,101,0,50,0,51,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,2.0,0.0,Winter
25625,6d35b944,201545,Stores,A,11.737,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,0.0,0.0,Winter
25626,6d35b944,201545,Stores,B,11.332,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,1.0,0.0,Winter
25627,6d68c965,201545,Online,B,11.782,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,,,
25628,6d68c965,201545,Stores,A,12.286,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,0.0,0.0,Winter
25629,6d68c965,201545,Stores,B,11.782,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,,,
25630,6d9a238b,201545,Stores,A,12.872,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,1.0,0.0,Winter
25631,6d9a238b,201545,Stores,B,12.232000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,1.0,0.0,Winter
25632,6dbc3efa,201545,Stores,A,12.872,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,edd5b632,0.0,0.0,Winter
25633,6dbc3efa,201545,Stores,B,12.232000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,bb900370,edd5b632,0.0,0.0,Winter
25643,6fe879a,201545,Online,B,15.833,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2f6d2d03,1.0,0.0,Winter
25644,6fe879a,201545,Stores,B,16.283,2,12,3,10,0,-1,0.0972,0.0039,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,2f6d2d03,1.0,0.0,Winter
25645,702a7215,201545,Stores,A,12.854000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,0.0,0.0,Winter
25646,702a7215,201545,Stores,B,12.232000000000001,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,0.0,0.0,Winter
25649,706df9dd,201545,Stores,A,12.908,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,0.0,0.0,Winter
25650,706df9dd,201545,Stores,B,12.232000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,44b005af,c409cf28,8a0d6232,1.0,0.0,Winter
25662,7455319f,201545,Stores,A,11.737,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,0.0,0.0,Winter
25663,7455319f,201545,Stores,B,11.332,0,1,1,0,0,0,0.0544,0.0,0.0,0.0,L,bca94c97,c830b21c,6ad22ddd,11e7a0b9,0.0,0.0,Winter
25673,770f1c3a,201545,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,bca94c97,8f7078c4,27441678,4ad16395,0.0,0.0,Winter
